id,family,genus,species,location,sitename,habitat,lat,long,date,weight,tl,sl,intestine_length,intestine_diameter,intestine_surface,trophic_guild_predicted,troph,level_troph,elongation,level_elon,MaxLengthTL
MOO18FE132,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Temae,Slope,-17.51122,-149.76152,01/04/2018,59,130,108,1312.261,2.7462,11321.45533,3,3.34,species,1.44,species,20
MOO18FE133,Chaetodontidae,Chaetodon,Chaetodon reticulatus,Moorea,Sharkspot,Slope,-17.51874,-149.8499,07/04/2018,54.4,115,88,1079.182,2.5186,8538.936122,3,2.63,species,1.42,species,18
MOO18FE134,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Sharkspot,Slope,-17.51874,-149.8499,07/04/2018,52.6,114,96,1150.863,2.7578,9970.943785,3,3.34,species,1.44,species,20
MOO18FE135,Chaetodontidae,Chaetodon,Chaetodon ornatissimus,Moorea,Sharkspot,Slope,-17.51874,-149.8499,07/04/2018,24.7,96,77,851.281,2.6008,6955.522655,3,3.34,species,1.44,species,20
MOO18FE136,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,81.7,149,115,632.169,6.5527,13013.77678,2,2,species,1.74,species,48.8
MOO18FE137,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,89.7,155,121,677.962,5.3447,11383.57198,2,2,species,1.74,species,48.8
MOO18FE138,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,122.1,171,132,673.675,5.8741,12432.01826,2,2,species,1.74,species,48.8
MOO18FE139,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,122.1,168,130,674.324,5.4447,11534.33193,2,2,species,1.74,species,48.8
MOO18FE140,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,65.4,136,107,676.243,5.0676,10766.01505,2,2,species,1.74,species,48.8
MOO18FE141,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,88.6,154,115,658.627,4.1129,8510.15663,2,2,species,1.74,species,48.8
MOO18FE142,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,110.8,166,132,625.278,4.6715,9176.548715,2,2,species,1.74,species,48.8
MOO18FE143,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,128.3,177,139,881.038,5.7282,15854.87002,2,2,species,1.74,species,48.8
MOO18FE144,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,NA,Lagoon,NA,NA,10/05/2018,110.1,166,129,629.963,5.8623,11602.0025,2,2,species,1.74,species,48.8
MOO18FE145,Acanthuridae,Acanthurus,Acanthurus nigricans,Moorea,NA,Lagoon,NA,NA,15/10/2018,23.1,101,72,446.176,3.0567,4284.586305,2,2,species,1.86,species,21.3
MOO18FE154,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,60.5,145,110,536.195,5.0048,8430.616995,2,2,species,1.74,species,48.8
MOO18FE155,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,88.6,161,127,527.943,6.6239,10986.28032,2,2,species,1.74,species,48.8
MOO18FE156,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,83.5,154,119,618.702,5.0766,9867.43645,2,2,species,1.74,species,48.8
MOO18FE157,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,77.1,148,117,556.366,5.2843,9236.29765,2,2,species,1.74,species,48.8
MOO18FE158,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,69.8,142,115,656.026,5.481,11296.15718,2,2,species,1.74,species,48.8
MOO18FE159,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,84.5,154,121,628.791,4.8325,9546.145563,2,2,species,1.74,species,48.8
MOO18FE160,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,80.9,154,119,665.65,4.7805,9996.987097,2,2,species,1.74,species,48.8
MOO18FE161,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,8.8,74,57,305.287,2.5142,2411.337532,2,2,species,1.74,species,48.8
MOO18FE162,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,82,146,115,485.843,4.1312,6305.536487,2,2,species,1.74,species,48.8
MOO18FE163,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,73.4,144,113,559.4,5.2176,9169.4464,2,2,species,1.74,species,48.8
MOO18FE164,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,66.8,140,108,509.325,6.2149,9944.409771,2,2,species,1.74,species,48.8
MOO18FE165,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,77.7,144,113,634.095,5.4606,10877.88758,2,2,species,1.74,species,48.8
MOO18FE166,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,83.1,152,118,585.636,5.7396,10559.88686,2,2,species,1.74,species,48.8
MOO18FE167,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,72.9,142,107,574.247,6.0862,10979.81006,2,2,species,1.74,species,48.8
MOO18FE168,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,98.2,161,127,718.198,4.7832,10792.26509,2,2,species,1.74,species,48.8
MOO18FE169,Acanthuridae,Zebrasoma,Zebrasoma scopas,Moorea,Hilton,Slope,-17.47902,-149.84959,10/11/2018,111.6,166,130,684.959,5.5409,11923.25306,2,2,species,1.74,species,48.8
MOO18FE170,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,NA,NA,22/11/2018,44.7,142,104,110.318,2.1713,752.5166003,8,3.4,species,2.26,species,17
MOO18FE171,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,NA,NA,22/11/2018,44.1,136,99,106.013,2.5963,864.6968374,8,3.4,species,2.26,species,17
MOO18FE172,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,NA,NA,22/11/2018,41.2,130,98,101.365,2.1581,687.2416346,8,3.4,species,2.26,species,17
MOO18FE173,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,NA,NA,22/11/2018,36.1,134,96,104.256,2.0888,684.1444211,8,3.4,species,2.26,species,17
MOO18FE175,Pomacentridae,Chromis,Chromis xanthura,Moorea,Tiahura,Slope,NA,NA,22/11/2018,35.8,133,98,98.585,2.2936,710.359828,8,3.4,species,2.26,species,17
MOO18FE177,Acanthuridae,Naso,Naso unicornis,Moorea,Tiahura,Slope,NA,NA,22/11/2018,436.5,341,293,1077.698,6.5276,22100.41777,2,2.17,species,2.26,species,77.7
MOO18FE178,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,35.1,129,88,123.141,2.3742,918.4803077,8,3.4,species,2.26,species,17
MOO18FE179,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,34.7,122,87,142.631,2.0509,918.9847083,8,3.4,species,2.26,species,17
MOO18FE180,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,27.8,117,84,110.855,2.091,728.2142813,8,3.4,species,2.26,species,17
MOO18FE181,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,27.6,120,78,99.567,1.9431,607.7996509,8,3.4,species,2.26,species,17
MOO18FE182,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,26.1,115,76,99.678,2.4361,762.859045,8,3.4,species,2.26,species,17
MOO18FE183,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,28.3,118,78,116.274,2.4382,890.6392139,8,3.4,species,2.26,species,17
MOO18FE184,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,31.5,127,83,106.912,1.8392,617.7393758,8,3.4,species,2.26,species,17
MOO18FE185,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,29.9,120,80,122.832,1.793,691.8973791,8,3.4,species,2.26,species,17
MOO18FE186,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,26.3,119,78,100.138,2.1455,674.9588634,8,3.4,species,2.26,species,17
MOO18FE187,Pomacentridae,Chromis,Chromis xanthura,Moorea,Hilton,Slope,-17.47902,-149.84959,10/12/2018,43.5,140,100,107.89,2.8556,967.8954295,8,3.4,species,2.26,species,17
MOO19_F1000,Chaetodontidae,Chaetodon,Chaetodon ulietensis,Moorea,Haumi,Slope,-17.57298,-149.78564,09/06/2019,46.6,134,115,539.227,1.8944,3209.173429,3,2.71,species,1.71,species,15
MOO19_F1001,Chaetodontidae,Chaetodon,Chaetodon ulietensis,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,80.3,158,141,659.678,2.2242,4609.520066,3,2.71,species,1.71,species,15
MOO19_F1002,Chaetodontidae,Chaetodon,Chaetodon ulietensis,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,85.3,156,131,746.492,2.3466,5503.1848,3,2.71,species,1.71,species,15
MOO19_F1003,Chaetodontidae,Chaetodon,Chaetodon mertensii,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,30.5,129,96,324.886,1.7708,1807.383791,3,2.95,species,1.73,species,12.5
MOO19_F1004,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,138.8,187,140,476.404,5.9661,8929.266818,8,3.01,species,1.77,species,23
MOO19_F1005,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,135.5,194,143,441.97,7.0029,9723.454556,8,3.01,species,1.77,species,23
MOO19_F1006,Pomacentridae,Stegastes,Stegastes fasciolatus,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,11.3,88,61,229.546,1.6834,1213.967122,2,2,species,1.75,species,13.22
MOO19_F1007,Tetraodontidae,Canthigaster,Canthigaster solandri,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,19.7,97,74,255.897,2.8927,2325.511346,2,3.03,species,2.18,species,11.5
MOO19_F1009,Bothidae,Bothus,Bothus mancus,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,550,368,305,208.636,3.4315,2249.174358,4,4.12,species,1.77,species,27.78
MOO19_F1010,Fistulariidae,Fistularia,Fistularia commersonii,Moorea,Sunday,Pass,-17.56882,-149.87813,09/06/2019,80.9,558,488,132.629,3.3999,1416.623726,4,4.28,species,29.69,species,160
MOO19_F1012,Labridae,Scarus,Scarus psittacus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,109.9,187,148,233.278,8.6233,6319.710021,2,2,species,2.79,species,34
MOO19_F1013,Chaetodontidae,Chaetodon,Chaetodon unimaculatus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,53,130,102,344.316,3.6317,3928.412128,3,3.21,species,1.52,species,20
MOO19_F1014,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,97.7,164,125,301.77,4.672,4429.235475,8,3.01,species,1.77,species,23
MOO19_F1015,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,162.3,187,147,551.468,5.9866,10371.71157,8,3.01,species,1.77,species,23
MOO19_F1016,Pomacentridae,Abudefduf,Abudefduf septemfasciatus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,156.7,188,151,421.509,5.6254,7449.208559,8,3.01,species,1.77,species,23
MOO19_F1017,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,305.2,316,237,185.043,4.6644,2711.55439,6,3.47,species,3.89,species,43
MOO19_F1018,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,280.9,319,234,162.323,5.9227,3020.297119,6,3.47,species,3.89,species,43
MOO19_F1021,Ostraciidae,Ostracion,Ostracion meleagris,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,26.9,99,82,318.431,3.1573,3158.501322,1,2.71,species,2.83,species,25
MOO19_F1022,Tetraodontidae,Canthigaster,Canthigaster bennetti,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,11.8,88,66,268.244,2.7283,2299.174914,1,2.54,species,2.51,species,10
MOO19_F1023,Pomacentridae,Chromis,Chromis atripectoralis,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,2.4,60,42,49.345,1.1878,184.1350003,8,3.08,genus,2.07,species,12
MOO19_F1024,Pomacentridae,Chromis,Chromis atripectoralis,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,2.2,54,38,62.212,1.3114,256.3062611,8,3.08,genus,2.07,species,12
MOO19_F1025,Pomacentridae,Chromis,Chromis atripectoralis,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,2.2,56,42,52.781,1.0486,173.875079,8,3.08,genus,2.07,species,12
MOO19_F1026,Pomacentridae,Dascyllus,Dascyllus aruanus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,2.5,48,35,89.064,0.9826,274.9342392,8,3.35,species,1.84,species,10
MOO19_F1027,Pomacentridae,Dascyllus,Dascyllus aruanus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,3.4,54,40,84.637,1.8142,482.386668,8,3.35,species,1.84,species,10
MOO19_F1028,Pomacentridae,Dascyllus,Dascyllus aruanus,Moorea,Abudefduf,Lagoon,-17.55979,-149.88618,10/06/2019,2.7,51,38,73.286,1.4837,341.5993122,8,3.35,species,1.84,species,10
MOO19_F1030,Pomacentridae,Chromis,Chromis atripectoralis,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,3.1,60,43,78.092,1.807,443.3171891,8,3.08,genus,2.07,species,12
MOO19_F1031,Pomacentridae,Chromis,Chromis atripectoralis,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,5.2,68,50,87.845,1.5014,414.3461725,8,3.08,genus,2.07,species,12
MOO19_F1032,Pomacentridae,Pomacentrus,Pomacentrus coelestis,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,2.3,60,46,94.349,1.183,350.6484462,8,3.18,species,2.47,species,9
MOO19_F1034,Pomacentridae,Dascyllus,Dascyllus aruanus,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,0.6,29,20,31.603,1.003,99.58160389,8,3.35,species,1.84,species,10
MOO19_F1035,Pomacentridae,Dascyllus,Dascyllus aruanus,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,1.1,35,28,51.413,1.2469,201.3976709,8,3.35,species,1.84,species,10
MOO19_F1036,Pomacentridae,Dascyllus,Dascyllus aruanus,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,0.6,29,23,26.309,0.9566,79.06505733,8,3.35,species,1.84,species,10
MOO19_F1037,Apogonidae,Pristiapogon,Pristiapogon fraenatus,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,1.6,56,46,40.677,1.6761,214.1897649,5,3.5,species,3.09,species,11
MOO19_F1038,Apogonidae,Pristiapogon,Pristiapogon fraenatus,Moorea,Apogon,Pass,-17.54978,-149.89569,10/06/2019,2,58,46,23.482,1.6098,118.7563605,5,3.5,species,3.09,species,11
MOO19_F1042,Labridae,Scarus,Scarus frenatus,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,885,390,285,640.891,6.9227,13938.29195,2,2,species,2.84,species,47
MOO19_F1043,Labridae,Scarus,Scarus oviceps,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,206.3,230,172,421.744,7.1724,9503.055974,2,2.05,genus,2.91,species,35
MOO19_F1045,Labridae,Scarus,Scarus globiceps,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,247.3,251,232,460.562,7.8424,11347.15441,2,2,species,2.76,species,45
MOO19_F1046,Chaetodontidae,Chaetodon,Chaetodon lunula,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,116.6,160,146,395.067,3.3852,4201.505723,5,2.99,species,1.5,species,20
MOO19_F1047,Chaetodontidae,Chaetodon,Chaetodon lunula,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,113.3,175,151,960.456,2.4357,7349.387439,5,2.99,species,1.5,species,20
MOO19_F1048,Acanthuridae,Acanthurus,Acanthurus nigrofuscus,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,69.2,176,123,464.087,3.5482,5173.17735,2,2,species,1.99,species,21
MOO19_F1049,Tetraodontidae,Canthigaster,Canthigaster bennetti,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,16.4,94,77,139.722,2.8925,1269.661743,1,2.54,species,2.51,species,10
MOO19_F1050,Tetraodontidae,Canthigaster,Canthigaster bennetti,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,9.8,79,63,157.675,2.0023,991.8405497,1,2.54,species,2.51,species,10
MOO19_F1051,Tetraodontidae,Canthigaster,Canthigaster solandri,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,15.5,85,71,332.102,1.655,1726.709832,2,3.03,species,2.18,species,11.5
MOO19_F1052,Ostraciidae,Ostracion,Ostracion meleagris,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,29.7,100,85,334.146,2.1555,2262.737459,1,2.71,species,2.83,species,25
MOO19_F1054,Gobiidae,Valenciennea,Valenciennea strigata,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,25.7,147,118,144.803,2.3647,1075.730503,8,3.98,species,4.16,species,18
MOO19_F1055,Labridae,Thalassoma,Thalassoma hardwicke,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,79.5,199,162,156.134,4.266,2092.513217,5,3.5,species,3.15,species,20
MOO19_F1056,Labridae,Thalassoma,Thalassoma hardwicke,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,81.6,202,163,151.838,3.8702,1846.136275,5,3.5,species,3.15,species,20
MOO19_F1058,Mullidae,Mulloidichthys,Mulloidichthys vanicolensis,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,339.8,289,245,175.804,6.9277,3826.200265,7,3.6,species,3.79,species,38
MOO19_F1059,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,155.4,254,200,130.242,4.7949,1961.916337,6,3.47,species,3.89,species,43
MOO19_F1060,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,160.4,274,215,146.054,5.8177,2669.406112,6,3.47,species,3.89,species,43
MOO19_F1061,Mullidae,Mulloidichthys,Mulloidichthys flavolineatus,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,102.3,235,186,110.833,4.4182,1538.382507,6,3.47,species,3.89,species,43
MOO19_F1062,Mullidae,Parupeneus,Parupeneus insularis,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,60.5,161,135,113.064,2.5022,888.7840217,7,3.88,species,3.05,species,30
MOO19_F1063,Holocentridae,Sargocentron,Sargocentron tiere,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,127.3,209,172,161.05,2.5883,1309.559436,7,4.18,species,2.76,species,33
MOO19_F1064,Labridae,Cheilinus,Cheilinus trilobatus,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,111.7,184,162,144.615,5.1791,2352.976075,6,3.92,species,2.43,species,45
MOO19_F1065,Scorpaenidae,Pterois,Pterois radiata,Moorea,BeachCafe,Lagoon,-17.47495,-149.81168,11/06/2019,85.3,183,142,184.202,2.6703,1545.269632,7,3.57,species,2.54,species,24
MOO19_F1066,Labridae,Chlorurus,Chlorurus microrhinos,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,915,385,317,946.65,10.4841,31179.59478,2,2.12,genus,2.84,species,70
MOO19_F1067,Labridae,Scarus,Scarus altipinnis,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,655,338,291,694.701,6.3092,13769.62432,2,2,species,2.4,species,60
MOO19_F1068,Labridae,Scarus,Scarus oviceps,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,311.2,275,232,539.301,7.1225,12067.39577,2,2.05,genus,2.91,species,35
MOO19_F1069,Labridae,Scarus,Scarus oviceps,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,293,292,236,527.592,8.951,14836.09588,2,2.05,genus,2.91,species,35
MOO19_F1072,Chaetodontidae,Chaetodon,Chaetodon ulietensis,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,66.1,149,128,766.614,3.1932,7690.467469,3,2.71,species,1.71,species,15
MOO19_F1073,Chaetodontidae,Chaetodon,Chaetodon pelewensis,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,9.2,80,64,280.685,1.4416,1271.199902,3,2.92,species,1.6,species,12.5
MOO19_F1075,Pomacentridae,Stegastes,Stegastes fasciolatus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,16.9,91,75,372.376,1.9068,2230.677047,2,2,species,1.75,species,13.22
MOO19_F1076,Pomacentridae,Stegastes,Stegastes fasciolatus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,13.2,79,62,364.63,2.5744,2949.023932,2,2,species,1.75,species,13.22
MOO19_F1077,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,9.4,69,56,106.421,2.3788,795.3076099,3,2.9,species,1.92,species,14
MOO19_F1078,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,3.5,59,46,117.644,1.1958,441.9551554,3,2.9,species,1.92,species,14
MOO19_F1079,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,5.8,77,57,77.595,1.2129,295.6709156,8,3.4,genus,2.76,species,7.32
MOO19_F1080,Serranidae,Pseudanthias,Pseudanthias pascalus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,6.1,89,65,76.058,1.1842,282.9566014,7,3.33,species,3.18,species,20
MOO19_F1081,Blenniidae,Exallias,Exallias brevis,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,17.2,104,85,280.515,1.6384,1443.862714,2,3.13,species,2.63,species,14.5
MOO19_F1082,Monacanthidae,Amanses,Amanses scopas,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,24.1,104,86,392.937,3.1776,3922.581941,3,3.05,family,1.57,species,20
MOO19_F1083,Monacanthidae,Amanses,Amanses scopas,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,102.2,168,139,404.861,4.1491,5277.274907,3,3.05,family,1.57,species,20
MOO19_F1084,Kuhliidae,Kuhlia,Kuhlia mugil,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,179,282,240,221.367,3.6615,2546.371651,NA,3.83,species,2.84,species,48.8
MOO19_F1085,Kuhliidae,Kuhlia,Kuhlia mugil,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,154.3,251,211,153.483,4.0355,1945.841689,NA,3.83,species,2.84,species,48.8
MOO19_F1086,Serranidae,Epinephelus,Epinephelus fasciatus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,161.3,231,192,230.523,3.1905,2310.589974,7,3.85,species,3.12,species,40
MOO19_F1087,Serranidae,Epinephelus,Epinephelus fasciatus,Moorea,BlackTurtle,Slope,-17.47281,-149.79686,13/06/2019,311.3,288,246,224.956,2.8266,1997.615083,7,3.85,species,3.12,species,40
MOO19_F1088,Labridae,Chlorurus,Chlorurus microrhinos,Moorea,Vaiare,Slope,-17.52765,-149.76196,14/06/2019,1025,389,290,1101.516,11.941,41322.00452,2,2.12,genus,2.84,species,70
MOO19_F1089,Pomacanthidae,Pygoplites,Pygoplites diacanthus,Moorea,Vaiare,Slope,-17.52765,-149.76196,14/06/2019,183.6,208,176,1136.529,4.2157,15052.20388,1,2.69,species,1.81,species,30.5
MOO19_F1090,Labridae,Scarus,Scarus frenatus,Moorea,Vaiare,Slope,-17.52765,-149.76196,14/06/2019,705,377,298,533.982,9.4679,15882.91284,2,2,species,2.84,species,47
MOO19_F1091,Labridae,Scarus,Scarus oviceps,Moorea,Vaiare,Slope,-17.52765,-149.76196,14/06/2019,201.8,245,202,430.829,6.3781,8632.689603,2,2.05,genus,2.91,species,35
MOO19_F1092,Pomacanthidae,Pomacanthus,Pomacanthus imperator,Moorea,Vaiare,Slope,-17.52765,-149.76196,14/06/2019,470,261,229,1229.443,8.8102,34028.59662,1,2.7,species,1.75,species,48.8
